anio;sem;cod_alumno;cod_asig;nota
2022;2;E-16097;519;4.3
2022;2;E-16097;520;4.8
2022;2;E-16097;521;5.6
2022;2;E-16097;522;4.1
2022;2;E-16097;523;6.3
2023;1;E-16097;524;4.1
2023;1;E-16097;525;4.5
2023;1;E-16097;526;5.6
2023;1;E-16097;527;4.5
2023;1;E-16097;528;6.8
2023;1;E-16097;529;5.7
2023;2;E-16097;530;3
2023;2;E-16097;531;5.7
2023;2;E-16097;532;3.5
2023;2;E-16097;533;3.6
2023;2;E-16097;534;6.9
2023;2;E-16097;535;6.9
2021;1;E-16098;501;6.8
2021;1;E-16098;502;6.3
2021;1;E-16098;503;5.6
2021;1;E-16098;504;3.1
2021;1;E-16098;505;6.4
2021;2;E-16098;506;3.2
2021;2;E-16098;507;4.8
2021;2;E-16098;508;5.3
2021;2;E-16098;509;5.3
2021;2;E-16098;510;3.8
2021;2;E-16098;511;4.5
2022;1;E-16098;512;6.1
2022;1;E-16098;513;4.2
2022;1;E-16098;514;3.7
2022;1;E-16098;515;4
2022;1;E-16098;516;3.6
2022;1;E-16098;517;4.5
2022;2;E-16098;518;5.2
2022;2;E-16098;519;4.9
2022;2;E-16098;520;5.4
2022;2;E-16098;521;6.8
2022;2;E-16098;522;5.1
2022;2;E-16098;523;6.5
2023;1;E-16098;524;5.8
2023;1;E-16098;525;6.8
2023;1;E-16098;526;5.9
2023;1;E-16098;527;6.3
2023;1;E-16098;528;4.6
2023;1;E-16098;529;4.9
2023;2;E-16098;530;5
2023;2;E-16098;531;5.7
2023;2;E-16098;532;5.9
2023;2;E-16098;533;4
2023;2;E-16098;534;4.1
2023;2;E-16098;535;4.4
2021;1;E-16099;501;6.6
2021;1;E-16099;502;4.3
2021;1;E-16099;503;4.4
2021;1;E-16099;504;4.1
2021;1;E-16099;505;5.9
2021;2;E-16099;506;3.9
2021;2;E-16099;507;6.4
2021;2;E-16099;508;5.1
2021;2;E-16099;509;3.3
2021;2;E-16099;510;3.4
2021;2;E-16099;511;6.2
2022;1;E-16099;512;3.8
2022;1;E-16099;513;6
2022;1;E-16099;514;4.2
2022;1;E-16099;515;6
2022;1;E-16099;516;3
2022;1;E-16099;517;5.4
2022;2;E-16099;518;3.4
2022;2;E-16099;519;4.5
2022;2;E-16099;520;4
2022;2;E-16099;521;6.3
2022;2;E-16099;522;6.2
2022;2;E-16099;523;4.7
2023;1;E-16099;524;6.7
2023;1;E-16099;525;5.1
2023;1;E-16099;526;6.5
2023;1;E-16099;527;3.1
2023;1;E-16099;528;3.3
2023;1;E-16099;529;5.2
2023;2;E-16099;530;5.2
2023;2;E-16099;531;6.9
2023;2;E-16099;532;5.1
2023;2;E-16099;533;5.4
2023;2;E-16099;534;5.4
2023;2;E-16099;535;5.3
2021;1;E-16100;501;5.6
2021;1;E-16100;502;5
2021;1;E-16100;503;4.1
2021;1;E-16100;504;5.4
2021;1;E-16100;505;5.5
2021;2;E-16100;506;6.3
2021;2;E-16100;507;5.8
2021;2;E-16100;508;4.2
2021;2;E-16100;509;6
2021;2;E-16100;510;6
2021;2;E-16100;511;3.9
2022;1;E-16100;512;3.6
2022;1;E-16100;513;3.6
2022;1;E-16100;514;3.1
2022;1;E-16100;515;4.3
2022;1;E-16100;516;4.3
2022;1;E-16100;517;5.2
2022;2;E-16100;518;4.7
2022;2;E-16100;519;5.2
2022;2;E-16100;520;5.8
2022;2;E-16100;521;5.3
2022;2;E-16100;522;3.9
2022;2;E-16100;523;6.2
2023;1;E-16100;524;3.5
2023;1;E-16100;525;6.9
2023;1;E-16100;526;3.5
2023;1;E-16100;527;6.5
2023;1;E-16100;528;6.3
2023;1;E-16100;529;4.8
2023;2;E-16100;530;4.1
2023;2;E-16100;531;3.6
2023;2;E-16100;532;3.5
2023;2;E-16100;533;4.3
2023;2;E-16100;534;5.2
2023;2;E-16100;535;6
2021;1;E-16101;501;4.4
2021;1;E-16101;502;6.7
2021;1;E-16101;503;4
2021;1;E-16101;504;5.5
2021;1;E-16101;505;3.4
2021;2;E-16101;506;5.9
2021;2;E-16101;507;6.3
2021;2;E-16101;508;3.8
2021;2;E-16101;509;5.8
2021;2;E-16101;510;3.8
2021;2;E-16101;511;7
2022;1;E-16101;512;3.5
2022;1;E-16101;513;6.1
2022;1;E-16101;514;5.3
2022;1;E-16101;515;3.4
2022;1;E-16101;516;3.9
2022;1;E-16101;517;4.7
2022;2;E-16101;518;3.3
2022;2;E-16101;519;5.6
2022;2;E-16101;520;6.3
2022;2;E-16101;521;3.9
2022;2;E-16101;522;3.7
2022;2;E-16101;523;3.4
2023;1;E-16101;524;4
2023;1;E-16101;525;6
2023;1;E-16101;526;4.7
2023;1;E-16101;527;3.3
2023;1;E-16101;528;5.3
2023;1;E-16101;529;4.5
2023;2;E-16101;530;3.5
2023;2;E-16101;531;5.2
2023;2;E-16101;532;5.6
2023;2;E-16101;533;3.1
2023;2;E-16101;534;5.8
2023;2;E-16101;535;4.8
2021;1;E-16102;501;4.5
2021;1;E-16102;502;5.4
2021;1;E-16102;503;6.4
2021;1;E-16102;504;5.4
2021;1;E-16102;505;4
2021;2;E-16102;506;4
2021;2;E-16102;507;4.6
2021;2;E-16102;508;5.7
2021;2;E-16102;509;3.2
2021;2;E-16102;510;3.7
2021;2;E-16102;511;3.4
2022;1;E-16102;512;5.2
2022;1;E-16102;513;6.5
2022;1;E-16102;514;5.1
2022;1;E-16102;515;5.8
2022;1;E-16102;516;6.8
2022;1;E-16102;517;4.9
2022;2;E-16102;518;5.8
2022;2;E-16102;519;4.8
2022;2;E-16102;520;3.6
2022;2;E-16102;521;5.9
2022;2;E-16102;522;5.6
2022;2;E-16102;523;5.8
2023;1;E-16102;524;3.7
2023;1;E-16102;525;4.4
2023;1;E-16102;526;5.9
2023;1;E-16102;527;6.3
2023;1;E-16102;528;3.5
2023;1;E-16102;529;3.1
2023;2;E-16102;530;5.2
2023;2;E-16102;531;3.9
2023;2;E-16102;532;5.5
2023;2;E-16102;533;5.2
2023;2;E-16102;534;3.8
2023;2;E-16102;535;6.8
2021;1;E-16103;601;6.1
2021;1;E-16103;602;4.6
2021;1;E-16103;603;5.9
2021;1;E-16103;604;3.4
2021;1;E-16103;605;3.9
2021;2;E-16103;606;5.4
2021;2;E-16103;607;6.5
2021;2;E-16103;608;6.6
2021;2;E-16103;609;4.7
2021;2;E-16103;610;5
2021;2;E-16103;611;6.7
2022;1;E-16103;612;5.9
2022;1;E-16103;613;4.1
2022;1;E-16103;614;4.1
2022;1;E-16103;615;7
2022;1;E-16103;616;5.2
2022;1;E-16103;617;6.5
2022;2;E-16103;618;4.3
2022;2;E-16103;619;4.8
2022;2;E-16103;620;5.4
2022;2;E-16103;621;5.9
2022;2;E-16103;622;3.2
2022;2;E-16103;623;5.5
2023;1;E-16103;624;3.7
2023;1;E-16103;625;6.8
2023;1;E-16103;626;6.6
2023;1;E-16103;627;6.2
2023;1;E-16103;628;6.3
2023;1;E-16103;629;6.6
2023;2;E-16103;630;5.4
2023;2;E-16103;631;4.1
2023;2;E-16103;632;6.1
2023;2;E-16103;633;7
2023;2;E-16103;634;5.8
2023;2;E-16103;635;3.2
2021;1;E-16104;601;5.1
2021;1;E-16104;602;6.2
2021;1;E-16104;603;4.3
2021;1;E-16104;604;4.3
2021;1;E-16104;605;6
2021;2;E-16104;606;4.5
2021;2;E-16104;607;3.6
2021;2;E-16104;608;5
2021;2;E-16104;609;4.7
2021;2;E-16104;610;6.1
2021;2;E-16104;611;6
2022;1;E-16104;612;5
2022;1;E-16104;613;4.2
2022;1;E-16104;614;6.9
2022;1;E-16104;615;3.3
2022;1;E-16104;616;3.1
2022;1;E-16104;617;4.5
2022;2;E-16104;618;6.5
2022;2;E-16104;619;3.8
2022;2;E-16104;620;4.9
2022;2;E-16104;621;6.8
2022;2;E-16104;622;5.7
2022;2;E-16104;623;4.3
2023;1;E-16104;624;5.7
2023;1;E-16104;625;5.9
2023;1;E-16104;626;4.8
2023;1;E-16104;627;3.5
2023;1;E-16104;628;4.1
2023;1;E-16104;629;3.4
2023;2;E-16104;630;6.6
2023;2;E-16104;631;3.7
2023;2;E-16104;632;3.5
2023;2;E-16104;633;6.8
2023;2;E-16104;634;5.3
2023;2;E-16104;635;6
2021;1;E-16105;601;6.6
2021;1;E-16105;602;4.7
2021;1;E-16105;603;3.2
2021;1;E-16105;604;6.4
2021;1;E-16105;605;3.7
2021;2;E-16105;606;3.5
2021;2;E-16105;607;5.6
2021;2;E-16105;608;4.7
2021;2;E-16105;609;5.4
2021;2;E-16105;610;4.8
2021;2;E-16105;611;3.4
2022;1;E-16105;612;3
2022;1;E-16105;613;4.2
2022;1;E-16105;614;4.2
2022;1;E-16105;615;6.2
2022;1;E-16105;616;4.2
2022;1;E-16105;617;5.5
2022;2;E-16105;618;7
2022;2;E-16105;619;6.9
2022;2;E-16105;620;4.2
2022;2;E-16105;621;3.4
2022;2;E-16105;622;4
2022;2;E-16105;623;4.6
2023;1;E-16105;624;5.5
2023;1;E-16105;625;5.4
2023;1;E-16105;626;6
2023;1;E-16105;627;3.6
2023;1;E-16105;628;6.3
2023;1;E-16105;629;6.3
2023;2;E-16105;630;5.8
2023;2;E-16105;631;5.7
2023;2;E-16105;632;4.6
2023;2;E-16105;633;3
2023;2;E-16105;634;6
2023;2;E-16105;635;3.5
2021;1;E-16106;601;5.5
2021;1;E-16106;602;6.4
2021;1;E-16106;603;3.2
2021;1;E-16106;604;3
2021;1;E-16106;605;6.5
2021;2;E-16106;606;5.9
2021;2;E-16106;607;6.1
2021;2;E-16106;608;6.6
2021;2;E-16106;609;3.6
2021;2;E-16106;610;3.7
2021;2;E-16106;611;5.8
2022;1;E-16106;612;5.5
2022;1;E-16106;613;6.6
2022;1;E-16106;614;5.2
2022;1;E-16106;615;3.1
2022;1;E-16106;616;4.9
2022;1;E-16106;617;6.6
2022;2;E-16106;618;7
2022;2;E-16106;619;5.6
2022;2;E-16106;620;6.8
2022;2;E-16106;621;5.5
2022;2;E-16106;622;5.6
2022;2;E-16106;623;4.9
2023;1;E-16106;624;4.7
2023;1;E-16106;625;5.9
2023;1;E-16106;626;3.4
2023;1;E-16106;627;3.2
2023;1;E-16106;628;4.1
2023;1;E-16106;629;6.4
2023;2;E-16106;630;3.3
2023;2;E-16106;631;4.8
2023;2;E-16106;632;4
2023;2;E-16106;633;5.1
2023;2;E-16106;634;4.7
2023;2;E-16106;635;5
2021;1;E-16107;601;3.1
2021;1;E-16107;602;5.3
2021;1;E-16107;603;4.1
2021;1;E-16107;604;3.3
2021;1;E-16107;605;3.2
2021;2;E-16107;606;5.2
2021;2;E-16107;607;5.3
2021;2;E-16107;608;6.2
2021;2;E-16107;609;5.1
2021;2;E-16107;610;5.2
2021;2;E-16107;611;5.5
2022;1;E-16107;612;6.4
2022;1;E-16107;613;6.5
2022;1;E-16107;614;3.4
2022;1;E-16107;615;4
2022;1;E-16107;616;4
2022;1;E-16107;617;4
2022;2;E-16107;618;5.6
2022;2;E-16107;619;6.3
2022;2;E-16107;620;3.3
2022;2;E-16107;621;4.4
2022;2;E-16107;622;6.6
2022;2;E-16107;623;6.3
2023;1;E-16107;624;4
2023;1;E-16107;625;5
2023;1;E-16107;626;5.3
2023;1;E-16107;627;5
2023;1;E-16107;628;4.4
2023;1;E-16107;629;3.3
2023;2;E-16107;630;5.2
2023;2;E-16107;631;6.3
2023;2;E-16107;632;6.1
2023;2;E-16107;633;6.5
2023;2;E-16107;634;3.3
2023;2;E-16107;635;5.7
2021;1;E-16108;601;3.6
2021;1;E-16108;602;3.7
2021;1;E-16108;603;3.9
2021;1;E-16108;604;4.5
2021;1;E-16108;605;6.6
2021;2;E-16108;606;5.6
2021;2;E-16108;607;6
2021;2;E-16108;608;4
2021;2;E-16108;609;4.1
2021;2;E-16108;610;6.1
2021;2;E-16108;611;6.9
2022;1;E-16108;612;6
2022;1;E-16108;613;4.1
2022;1;E-16108;614;4.7
2022;1;E-16108;615;4.1
2022;1;E-16108;616;5.1
2022;1;E-16108;617;4.2
2022;2;E-16108;618;5.3
2022;2;E-16108;619;4.4
2022;2;E-16108;620;6.7
2022;2;E-16108;621;5.4
2022;2;E-16108;622;5.3
2022;2;E-16108;623;3.5
2023;1;E-16108;624;5.7
2023;1;E-16108;625;3.8
2023;1;E-16108;626;4
2023;1;E-16108;627;6.1
2023;1;E-16108;628;6.7
2023;1;E-16108;629;3.6
2023;2;E-16108;630;5.7
2023;2;E-16108;631;6.7
2023;2;E-16108;632;4.2
2023;2;E-16108;633;6
2023;2;E-16108;634;6.8
2023;2;E-16108;635;3.9
2021;1;E-16109;601;4.9
2021;1;E-16109;602;4.3
2021;1;E-16109;603;3.6
2021;1;E-16109;604;3.2
2021;1;E-16109;605;6.4
2021;2;E-16109;606;3.1
2021;2;E-16109;607;6.5
2021;2;E-16109;608;5.2
2021;2;E-16109;609;4.8
2021;2;E-16109;610;3.2
2021;2;E-16109;611;5.6
2022;1;E-16109;612;7
2022;1;E-16109;613;3.7
2022;1;E-16109;614;6.8
2022;1;E-16109;615;6.2
2022;1;E-16109;616;3.5
2022;1;E-16109;617;4.2
2022;2;E-16109;618;4.5
2022;2;E-16109;619;5.3
2022;2;E-16109;620;3.2
2022;2;E-16109;621;3.2
2022;2;E-16109;622;6.2
2022;2;E-16109;623;4.7
2023;1;E-16109;624;3.8
2023;1;E-16109;625;5.6
2023;1;E-16109;626;6.5
2023;1;E-16109;627;5.5
2023;1;E-16109;628;5.6
2023;1;E-16109;629;5.3
2023;2;E-16109;630;5.6
2023;2;E-16109;631;3.1
2023;2;E-16109;632;5.2
2023;2;E-16109;633;6.3
2023;2;E-16109;634;4.1
2023;2;E-16109;635;3.9
2021;1;E-16110;601;6.8
2021;1;E-16110;602;6.2
2021;1;E-16110;603;6.7
2021;1;E-16110;604;6.3
2021;1;E-16110;605;6.4
2021;2;E-16110;606;3.8
2021;2;E-16110;607;6.3
2021;2;E-16110;608;3.3
2021;2;E-16110;609;4.4
2021;2;E-16110;610;3.7
2021;2;E-16110;611;6.3
2022;1;E-16110;612;5.6
2022;1;E-16110;613;4
2022;1;E-16110;614;6.4
2022;1;E-16110;615;6.4
2022;1;E-16110;616;5.8
2022;1;E-16110;617;6.4
2022;2;E-16110;618;6.9
2022;2;E-16110;619;6.8
2022;2;E-16110;620;4.2
2022;2;E-16110;621;6.5
2022;2;E-16110;622;6.7
2022;2;E-16110;623;4.1
2023;1;E-16110;624;6.3
2023;1;E-16110;625;6.1
2023;1;E-16110;626;6.6
2023;1;E-16110;627;5.7
2023;1;E-16110;628;3.2
2023;1;E-16110;629;4
2023;2;E-16110;630;4.2
2023;2;E-16110;631;3.4
2023;2;E-16110;632;6.9
2023;2;E-16110;633;3.2
2023;2;E-16110;634;5.2
2023;2;E-16110;635;5.9
2021;1;E-16111;601;4.1
2021;1;E-16111;602;6.6
2021;1;E-16111;603;6.8
2021;1;E-16111;604;6.6
2021;1;E-16111;605;6.5
2021;2;E-16111;606;6.4
2021;2;E-16111;607;6.7
2021;2;E-16111;608;5.7
2021;2;E-16111;609;6.2
2021;2;E-16111;610;6.1
2021;2;E-16111;611;4.9
2022;1;E-16111;612;4.3
2022;1;E-16111;613;3.5
2022;1;E-16111;614;3.4
2022;1;E-16111;615;6.5
2022;1;E-16111;616;4.5
2022;1;E-16111;617;4.9
2022;2;E-16111;618;6.2
2022;2;E-16111;619;5.5
2022;2;E-16111;620;5.5
2022;2;E-16111;621;5
2022;2;E-16111;622;6.3
2022;2;E-16111;623;5.7
2023;1;E-16111;624;5.2
2023;1;E-16111;625;5.8
2023;1;E-16111;626;4.4
2023;1;E-16111;627;6.3
2023;1;E-16111;628;3.3
2023;1;E-16111;629;5.3
2023;2;E-16111;630;6.3
2023;2;E-16111;631;4.9
2023;2;E-16111;632;4
2023;2;E-16111;633;6.5
2023;2;E-16111;634;5.9
2023;2;E-16111;635;5.4
2021;1;E-16112;601;5.3
2021;1;E-16112;602;3.8
2021;1;E-16112;603;3.3
2021;1;E-16112;604;6.3
2021;1;E-16112;605;4.2
2021;2;E-16112;606;6.5
2021;2;E-16112;607;5.9
2021;2;E-16112;608;3.4
2021;2;E-16112;609;3.3
2021;2;E-16112;610;6.9
2021;2;E-16112;611;4.1
2022;1;E-16112;612;3.7
2022;1;E-16112;613;6.6
2022;1;E-16112;614;5.6
2022;1;E-16112;615;3.2
2022;1;E-16112;616;5.7
2022;1;E-16112;617;3.7
2022;2;E-16112;618;6
2022;2;E-16112;619;4.3
2022;2;E-16112;620;4.3
2022;2;E-16112;621;3.4
2022;2;E-16112;622;5.5
2022;2;E-16112;623;6.6
2023;1;E-16112;624;4.2
2023;1;E-16112;625;4.7
2023;1;E-16112;626;3.8
2023;1;E-16112;627;6.2
2023;1;E-16112;628;7
2023;1;E-16112;629;3.9
2023;2;E-16112;630;4.1
2023;2;E-16112;631;4.5
2023;2;E-16112;632;3.1
2023;2;E-16112;633;3.3
2023;2;E-16112;634;3.7
2023;2;E-16112;635;5
2021;1;E-16113;601;4.2
2021;1;E-16113;602;4.8
2021;1;E-16113;603;5.2
2021;1;E-16113;604;3.5
2021;1;E-16113;605;5.5
2021;2;E-16113;606;4.6
2021;2;E-16113;607;4.6
2021;2;E-16113;608;6.8
2021;2;E-16113;609;4
2021;2;E-16113;610;4.2
2021;2;E-16113;611;4.8
2022;1;E-16113;612;5.5
2022;1;E-16113;613;6.9
2022;1;E-16113;614;3.9
2022;1;E-16113;615;6
2022;1;E-16113;616;6.3
2022;1;E-16113;617;3.9
2022;2;E-16113;618;3.4
2022;2;E-16113;619;4.9
2022;2;E-16113;620;6.6
2022;2;E-16113;621;5.4
2022;2;E-16113;622;5
2022;2;E-16113;623;6.9
2023;1;E-16113;624;5.2
2023;1;E-16113;625;5
2023;1;E-16113;626;4.9
2023;1;E-16113;627;3.6
2023;1;E-16113;628;6.5
2023;1;E-16113;629;3.7
2023;2;E-16113;630;5.9
2023;2;E-16113;631;7
2023;2;E-16113;632;5.8
2023;2;E-16113;633;6.1
2023;2;E-16113;634;6.9
2023;2;E-16113;635;4.9
2021;1;E-16114;601;7
2021;1;E-16114;602;6.8
2021;1;E-16114;603;5.1
2021;1;E-16114;604;5.3
2021;1;E-16114;605;5.6
2021;2;E-16114;606;5.2
2021;2;E-16114;607;4.4
2021;2;E-16114;608;5.2
2021;2;E-16114;609;5.2
2021;2;E-16114;610;4.7
2021;2;E-16114;611;3.2
2022;1;E-16114;612;5.7
2022;1;E-16114;613;6.4
2022;1;E-16114;614;6.3
2022;1;E-16114;615;4.2
2022;1;E-16114;616;6.6
2022;1;E-16114;617;4.6
2022;2;E-16114;618;5.7
2022;2;E-16114;619;5.1
2022;2;E-16114;620;3.3
2022;2;E-16114;621;5.3
2022;2;E-16114;622;4.7
2022;2;E-16114;623;6.1
2023;1;E-16114;624;3.5
2023;1;E-16114;625;4.1
2023;1;E-16114;626;6.6
2023;1;E-16114;627;6.2
2023;1;E-16114;628;6.2
2023;1;E-16114;629;3.8
2023;2;E-16114;630;5.4
2023;2;E-16114;631;5.3
2023;2;E-16114;632;4.3
2023;2;E-16114;633;4.5
2023;2;E-16114;634;3
2023;2;E-16114;635;6.2
2021;1;E-16115;601;5.6
2021;1;E-16115;602;6.5
2021;1;E-16115;603;4.8
2021;1;E-16115;604;6.4
2021;1;E-16115;605;5.4
2021;2;E-16115;606;6.6
2021;2;E-16115;607;6.8
2021;2;E-16115;608;6.8
2021;2;E-16115;609;5.6
2021;2;E-16115;610;6.8
2021;2;E-16115;611;5
2022;1;E-16115;612;5.1
2022;1;E-16115;613;5.3
2022;1;E-16115;614;4.7
2022;1;E-16115;615;4.7
2022;1;E-16115;616;6.3
2022;1;E-16115;617;5.6
2022;2;E-16115;618;4.6
2022;2;E-16115;619;3.6
2022;2;E-16115;620;6.6
2022;2;E-16115;621;6.7
2022;2;E-16115;622;5.2
2022;2;E-16115;623;3.7
2023;1;E-16115;624;5.4
2023;1;E-16115;625;6
2023;1;E-16115;626;5
2023;1;E-16115;627;3.8
2023;1;E-16115;628;3.3
2023;1;E-16115;629;6
2023;2;E-16115;630;4.2
2023;2;E-16115;631;5.6
2023;2;E-16115;632;4.8
2023;2;E-16115;633;6.1
2023;2;E-16115;634;3.8
2023;2;E-16115;635;4.4
2021;1;E-16116;601;5.1
2021;1;E-16116;602;4.1
2021;1;E-16116;603;5.6
2021;1;E-16116;604;4.8
2021;1;E-16116;605;3.7
2021;2;E-16116;606;6.4
2021;2;E-16116;607;5.4
2021;2;E-16116;608;5.6
2021;2;E-16116;609;5
2021;2;E-16116;610;3.6
2021;2;E-16116;611;3.1
2022;1;E-16116;612;5.9
2022;1;E-16116;613;5.7
2022;1;E-16116;614;6.5
2022;1;E-16116;615;5.3
2022;1;E-16116;616;3.4
2022;1;E-16116;617;5.5
2022;2;E-16116;618;3.5
2022;2;E-16116;619;6.2
2022;2;E-16116;620;6.5
2022;2;E-16116;621;4.4
2022;2;E-16116;622;7
2022;2;E-16116;623;3.7
2023;1;E-16116;624;3.1
2023;1;E-16116;625;4.1
2023;1;E-16116;626;4.6
2023;1;E-16116;627;6.3
2023;1;E-16116;628;6.4
2023;1;E-16116;629;6.1
2023;2;E-16116;630;3.5
2023;2;E-16116;631;3.5
2023;2;E-16116;632;5.7
2023;2;E-16116;633;3.9
2023;2;E-16116;634;3.8
2023;2;E-16116;635;6.5
2021;1;E-16117;601;6.2
2021;1;E-16117;602;3.1
2021;1;E-16117;603;4.7
2021;1;E-16117;604;4.6
2021;1;E-16117;605;5.8
2021;2;E-16117;606;3.3
2021;2;E-16117;607;4.1
2021;2;E-16117;608;3.8
2021;2;E-16117;609;5
2021;2;E-16117;610;4.3
2021;2;E-16117;611;6.5
2022;1;E-16117;612;5.6
2022;1;E-16117;613;5.6
2022;1;E-16117;614;5.9
2022;1;E-16117;615;4.7
2022;1;E-16117;616;3
2022;1;E-16117;617;6.5
2022;2;E-16117;618;4.5
2022;2;E-16117;619;5.8
2022;2;E-16117;620;5.9
2022;2;E-16117;621;4.7
2022;2;E-16117;622;6.6
2022;2;E-16117;623;6.7
2023;1;E-16117;624;6.7
2023;1;E-16117;625;4.8
2023;1;E-16117;626;3.3
2023;1;E-16117;627;6.3
2023;1;E-16117;628;3.8
2023;1;E-16117;629;6.3
2023;2;E-16117;630;5.8
2023;2;E-16117;631;3.1
2023;2;E-16117;632;5.3
2023;2;E-16117;633;6.8
2023;2;E-16117;634;6.2
2023;2;E-16117;635;5.2
2021;1;E-16118;601;6.4
2021;1;E-16118;602;3.3
2021;1;E-16118;603;6.9
2021;1;E-16118;604;5.5
2021;1;E-16118;605;3
2021;2;E-16118;606;5.7
2021;2;E-16118;607;3.3
2021;2;E-16118;608;6.4
2021;2;E-16118;609;3.4
2021;2;E-16118;610;4
2021;2;E-16118;611;7
2022;1;E-16118;612;4.9
2022;1;E-16118;613;3.9
2022;1;E-16118;614;3.5
2022;1;E-16118;615;6.8
2022;1;E-16118;616;3
2022;1;E-16118;617;5.7
2022;2;E-16118;618;6.3
2022;2;E-16118;619;6.1
2022;2;E-16118;620;6.9
2022;2;E-16118;621;5.7
2022;2;E-16118;622;4.6
2022;2;E-16118;623;5.4
2023;1;E-16118;624;3.3
2023;1;E-16118;625;6.8
2023;1;E-16118;626;3.8
2023;1;E-16118;627;5.9
2023;1;E-16118;628;4.8
2023;1;E-16118;629;6.2
2023;2;E-16118;630;6.1
2023;2;E-16118;631;6
2023;2;E-16118;632;4.4
2023;2;E-16118;633;4.8
2023;2;E-16118;634;3.5
2023;2;E-16118;635;3.1
2021;1;E-16119;601;6.3
2021;1;E-16119;602;4.9
2021;1;E-16119;603;3.5
2021;1;E-16119;604;3.8
2021;1;E-16119;605;6.6
2021;2;E-16119;606;5.1
2021;2;E-16119;607;4.1
2021;2;E-16119;608;3.9
2021;2;E-16119;609;6.7
2021;2;E-16119;610;4.9
2021;2;E-16119;611;5.1
2022;1;E-16119;612;4.4
2022;1;E-16119;613;3.3
2022;1;E-16119;614;5.4
2022;1;E-16119;615;5.6
2022;1;E-16119;616;5.7
2022;1;E-16119;617;3.9
2022;2;E-16119;618;3.4
2022;2;E-16119;619;5.4
2022;2;E-16119;620;5.7
2022;2;E-16119;621;7
2022;2;E-16119;622;6.6
2022;2;E-16119;623;3.9
2023;1;E-16119;624;3.4
2023;1;E-16119;625;3.5
2023;1;E-16119;626;5.4
2023;1;E-16119;627;3.8
2023;1;E-16119;628;3.7
2023;1;E-16119;629;7
2023;2;E-16119;630;6.2
2023;2;E-16119;631;4.2
2023;2;E-16119;632;6.9
2023;2;E-16119;633;5.1
2023;2;E-16119;634;5.4
2023;2;E-16119;635;6.2
2021;1;E-16120;601;3
2021;1;E-16120;602;3.9
2021;1;E-16120;603;4.6
2021;1;E-16120;604;3.5
2021;1;E-16120;605;3.7
2021;2;E-16120;606;4.8
2021;2;E-16120;607;6.2
2021;2;E-16120;608;6.8
2021;2;E-16120;609;6.5
2021;2;E-16120;610;3.4
2021;2;E-16120;611;6.9
2022;1;E-16120;612;4.1
2022;1;E-16120;613;4.5
2022;1;E-16120;614;4.3
2022;1;E-16120;615;3.9
2022;1;E-16120;616;6.8
2022;1;E-16120;617;5.1
2022;2;E-16120;618;6
2022;2;E-16120;619;5.3
2022;2;E-16120;620;4.1
2022;2;E-16120;621;5.3
2022;2;E-16120;622;5.6
2022;2;E-16120;623;6.8
2023;1;E-16120;624;3.5
2023;1;E-16120;625;4.4
2023;1;E-16120;626;5.6
2023;1;E-16120;627;4.5
2023;1;E-16120;628;3
2023;1;E-16120;629;5.4
2023;2;E-16120;630;4.7
2023;2;E-16120;631;4.9
2023;2;E-16120;632;5.2
2023;2;E-16120;633;6
2023;2;E-16120;634;6.9
2023;2;E-16120;635;4.1
2021;1;E-16121;601;3.9
2021;1;E-16121;602;5.6
2021;1;E-16121;603;5.7
2021;1;E-16121;604;3.8
2021;1;E-16121;605;4.4
2021;2;E-16121;606;6.1
2021;2;E-16121;607;3.7
2021;2;E-16121;608;4.5
2021;2;E-16121;609;3.6
2021;2;E-16121;610;5.6
2021;2;E-16121;611;6.8
2022;1;E-16121;612;3.3
2022;1;E-16121;613;4.4
2022;1;E-16121;614;4.9
2022;1;E-16121;615;5
2022;1;E-16121;616;5.1
2022;1;E-16121;617;6.2
2022;2;E-16121;618;6.9
2022;2;E-16121;619;6
2022;2;E-16121;620;6.7
2022;2;E-16121;621;4.9
2022;2;E-16121;622;5.2
2022;2;E-16121;623;4.8
2023;1;E-16121;624;5.9
2023;1;E-16121;625;5.5
2023;1;E-16121;626;5.9
2023;1;E-16121;627;3.7
2023;1;E-16121;628;3.3
2023;1;E-16121;629;4.2
2023;2;E-16121;630;5.9
2023;2;E-16121;631;4.1
2023;2;E-16121;632;5.7
2023;2;E-16121;633;7
2023;2;E-16121;634;4.6
2023;2;E-16121;635;4.2
2021;1;E-16122;601;6
2021;1;E-16122;602;5.4
2021;1;E-16122;603;4.3
2021;1;E-16122;604;5
2021;1;E-16122;605;4.3
2021;2;E-16122;606;5.5
2021;2;E-16122;607;4.2
2021;2;E-16122;608;5.8
2021;2;E-16122;609;5.8
2021;2;E-16122;610;5.8
2021;2;E-16122;611;6.1
2022;1;E-16122;612;4.6
2022;1;E-16122;613;4.1
2022;1;E-16122;614;3.6
2022;1;E-16122;615;3.1
2022;1;E-16122;616;3.1
2022;1;E-16122;617;5.2
2022;2;E-16122;618;3.4
2022;2;E-16122;619;3.2
2022;2;E-16122;620;5.3
2022;2;E-16122;621;4.5
2022;2;E-16122;622;5.3
2022;2;E-16122;623;3.3
2023;1;E-16122;624;4.6
2023;1;E-16122;625;4.8
2023;1;E-16122;626;6.9
2023;1;E-16122;627;3.8
